Codigo;Descripcion;UbicacionCorregida;DisponibleCodigo;UDS_1Mes;UDS_3Meses;Almacen;Catalogo;Obsoleto;Tipo;UbicacionCodigo;Padre;UbicacionPadre;DisponiblePadre;Volumen;Peso;DeptATerceros;DeptDeTerceros;UbicacionCodigoAlt1;UbicacionCodigoAlt2;Existencias;MOSTRAR EN HEATMAP
5ESC9023;ESCUADRA 9023 ESP.40CM BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9023NB;ESCUADRA 9023 ESP.40CM NQ/BRIL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9026;ESCUADRA 9026 T5 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9026E;ESCUADRA 9026 ESPEJO BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9026ENB;ESCUADRA 9026 ESPEJO NIQUEL BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9026NB;ESCUADRA 9026 T5  NQ/BRIL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9027;ESCUADRA 9027 NUEVA BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9027NB;ESCUADRA 9027 NUEVA NQ/BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9040;ESCUADRA 9040 ESPEJO BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9040L;ESCUADRA 9040 ESPEJO LED BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9040LPL;ESCUADRA 9040 ESPEJO LED BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9040NB;ESCUADRA 9040 ESPEJO GALVANIZADA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9043;ESCUADRA 16/9043 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9043NS;ESCUADRA 16/9043 NIQUEL SATINIDAO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9050;*ANU*ESCUADRA 9050 ESP.BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9050NB;*ANU*ESCUADRA 9050 ESP.NQ/BRIL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9051;*ANU*ESCUADRA 9051 PORTA.T5 BR;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9051NB;*ANU*ESCUADRA 9051 PORTA.T5 NQ;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9069;ESCUADRA 9069 GALVANIZADA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9185E;ESCUADRA 9185 LATERAL ESPEJO BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9185ENB;ESCUADRA 9185 LATERAL ESPEJO GALVANIZADA;E09013;55;;;OTRO;OTROS;FALSO;COMP;E09013;;;;0;0;0;0;;;55;
5ESC9185IE;ESCUADRA 9185 INFERIOR ESPEJO BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9185IENB;ESCUADRA 9185 INFERIOR ESPEJO GALVANIZADA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9187E;ESCUADRA LAT. 9187 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9187ENB;ESCUADRA LAT. 9187 GALVANIZADA;;2;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;2;
5ESC9240;ESCUADRA 9240 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9240NB;ESCUADRA 9240 NIQUEL BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9304;ESCUADRA 16/9304 LATERAL BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9304I;ESCUADRA 16/9304 INF. Y SUP BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9304IN;ESCUADRA 16/9304 NUEVA INF. Y SUP BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9304INB;ESCUADRA 16/9304-16/3797 INF. Y SUP GALVANIZADA;E09010;71;;;OTRO;OTROS;FALSO;COMP;E09010;;;;0;0;0;0;;;71;
5ESC9304INNB;ESCUADRA 16/9405-16/3804 INF. Y SUP GALVANIZADA;E09010;57;;;OTRO;OTROS;FALSO;COMP;E09010;;;;0;0;62;0;;;119;
5ESC9304N;ESCUADRA 16/9304 NUEVA LATERAL BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9304NB;ESCUADRA 16/9304-16/3797 LATERAL GALVANIZADA;E09010;38;;;OTRO;OTROS;FALSO;COMP;E09010;;;;0;0;0;0;;;38;
5ESC9304NNB;ESCUADRA 16/9405-16/16/3804 LATERAL GALVANIZADA;E09010;149;;;OTRO;OTROS;FALSO;COMP;E09010;;;;0;0;20;0;;;191;
5ESC9358;ESCUADRA 9358 NUEVA BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9358I;ESCUADRA 9358 INFERIOR BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9358INB;ESCUADRA 9358 INFERIOR NIQUEL BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9358NB;ESCUADRA 9358 NUEVA NIQUEL BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9358S;ESCUADRA 9358 SUPERIOR BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9358SNB;ESCUADRA 9358 SUPERIOR NIQUEL BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9386I;ESCUADRA 9386 INFERIOR BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9386INB;ESCUADRA 9386 INFERIOR GALVANIZADA;E09010;313;;;OTRO;OTROS;FALSO;COMP;E09010;;;;0;0;16;0;;;340;
5ESC9386S;ESCUADRA 9386 SUPERIOR BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9386SNB;ESCUADRA 9386 SUPERIOR NIQUEL BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9390;ESCUADRA 9390 ESPEJO LED BRUTO (1660MM);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9390B;ESCUADRA 9390 ESPEJO LED BLANCO (1660MM);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9390L;ESCUADRA 9390 LATERAL BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9390LNB;ESCUADRA 9390 LATERAL NIQUEL BRILLO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9400;ESCUADRA 9400 ESQUINERA BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9400BL;ESCUADRA 9400 B IZQUIERDA BRUTO (400X150);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9400BLB;ESCUADRA 9400 B IZQUIERDA GALVANIZADA (400X150);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9400BR;ESCUADRA 9400 B DERECHA BRUTO (400X150);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9400BRB;ESCUADRA 9400 B DERECHA GALVANIZADA (400X150);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9400G;ESCUADRA 9400 GALVANIZADA (300X300);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9400NB;ESCUADRA 9400 ESQUINERA GALVANIZADA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9417;ESCUADRA 9417 BRUTO ;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9417NB;ESCUADRA 9417 GALVANIZADA;1N044;0;;;COMP;OTROS;FALSO;COMP;1N044;;;;0;0;0;0;;;0;
5ESC9420;ESCUADRA 9420 ESPEJO LED BRUTO (1160MM);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9420B;ESCUADRA 9420 ESPEJO LED BLANCO (1160MM);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9430;ESCUADRA 9430 GALVANIZADA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9454;ESCUADRA 9454 ESPEJO LED BRUTO (760MM);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9454B;ESCUADRA 9454 ESPEJO LED BLANCO (760MM);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9471;ESCUADRA 9471 ESQUINERA BRUTO (300X300);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9471NB;ESCUADRA 9471 ESQUINERA GALVANIZADA (300X300);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9517;ESCUADRA 9517 ESPEJO LED BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9517B;ESCUADRA 9517 ESPEJO LED BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9541;ESCUADRA 9541 ESPEJO LED BRUTO ;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9541B;ESCUADRA 9541 ESPEJO LED BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9564L;ESCUADRA 9564 ESPEJO LED BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9564LB;ESCUADRA 9564 ESPEJO LED BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9570L;ESCUADRA 9570 ESPEJO LED BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9570LB;ESCUADRA 9570 ESPEJO LED BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9631;ESCUADRA 9631 ESPEJO LED BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9631B;ESCUADRA 9631 ESPEJO LED BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9636;ESCUADRA 9636 ESPEJO LED BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9636B;ESCUADRA 9636 ESPEJO LED BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9736L;ESCUADRA 9736 ESPEJO LED BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9736LB;ESCUADRA 9736 ESPEJO LED BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9777;ESCUADRA 9777 ESPEJO LED BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9777B;ESCUADRA 9777 ESPEJO LED BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9894L;ESCUADRA 9894 ESPEJO LED BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9894LB;ESCUADRA 9894 ESPEJO LED BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9895L;ESCUADRA 9895 ESPEJO LED BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9895LB;ESCUADRA 9895 ESPEJO LED BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9907L;ESCUADRA 9907 ESPEJO LED BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9907LB;ESCUADRA 9907 ESPEJO LED BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9914L;ESCUADRA 9914 ESPEJO LED BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9914LB;ESCUADRA 9914 ESPEJO LED BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9960;ESCUADRA 9960 ESPEJO LED BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESC9960B;ESCUADRA 9960 ESPEJO LED BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESCEVA;ESCUADRA EVA BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESCEXP;ESCUADRA ESPEJO EXPOSITOR GALVANIZADA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESCLEDORISTANO;ESCUADRA LED ORISTANO/OROSEI BRUTO;;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESCLEDORISTANON;ESCUADRA LED ORISTANO/OROSEI NEGRO;;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ESCPAN;ESCUADRA SUJECCION PANEL GALVA;1D011;279;;;COMP;OTROS;FALSO;COMP;1D011;;;;0;0;0;0;;;279;
5ESCPAN1;ESCUADRA SUJECCION PANEL BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESCPAN1B;ESCUADRA SUJECCION PANEL BCO;;41;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;41;
5ESCPANEL;ESCUADRA PANEL GALVANIZADO;1G011;112;;;COMP;OTROS;FALSO;COMP;1G011;;;;0;0;0;0;;;112;
5ESCPANELB;ESCUADRA PANEL BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESCPANELESP;ESCUADRA PANEL ESPECIAL GALVANIZADO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESCPARED;ESCUADRA PARED GALVANIZADO;;55;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;55;
5ESCPAREDB;ESCUADRA PARED BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESCSJP;ESCUAD.SUJETAPORT.BRUTO (116);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESCSJPO;ESCUAD.SUJETAPORT.ORO (116);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESCUADEVAB;ESCUADRA EVA BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESCUADEVAN;ESCUADRA EVA NEGRO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESCUADEVAO;ESCUADRA EVA ORO(361);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESCHAL;ESCUADRA HALOGENA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESHA1396;ESCUADRA HIERRO A1396;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESHA13961;ESCUADRA HIERRO A1396 (MILDE);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESHCOLG;*****CODIGO ANULADO*****;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESHDOBLEG;ESCUADRA HAL.DOBLE GRANDE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESHDOBLEP;ESCUADRA HAL.DOBLE PEQUEÑA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESHLAMP;ESCUADRA HALOGENA COLG+LAMPARA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESHLAMP1;*ANUALADO*ESC HALOGLAMPARA 2TA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESP001;ESPARRAGO M4X12 (1)@;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESP002;ESPARRAGO M3X16;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESP003;TORN.ESPAR.M3X8 DIN-913;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESP030273N;ESCUADRA 273/3 PLAST.NEGRO+;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESPILUM;ESCUADRA PORT.ILUMINA.;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ESPILUMB;ESCUADRA PORT.ILUMINA.BCO(539+;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5EST0001;ESTAÑO: SRA SUPER-PURE BAR SOLDER,  ref: WB63/37-1/2LB;;3;;;OTRO;OTROS;FALSO;COMP;;;;;0;0,266;0;0;;;3;
5EST0002;ESTAÑO: RS-60/40 RMA(RosinMildly Activated),  ref: 179-6660;;10;;;OTRO;OTROS;FALSO;COMP;;;;;0;0,25;0;0;;;10;
5ET2BL;ETIQUETA B-LIGHT (70X45);;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;0;
5ETBL;ETIQUETA B-LIGHT (90X55);;9870;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;9870;
5ETI0001;ETIQUETA GOMET Ø13 MM COLOR GRIS;;5000;;;OTRO;OTROS;FALSO;COMP;;;;;0;0,001;0;0;;;5000;
5ETI0002;"Etiqueta 0002 Tapa tornillos adhesivo ""01 Blanco Pintable""";;0;;;OTRO;OTROS;FALSO;COMP;;;;;0;0,001;0;0;;;0;
5ETI1;ETIQUETA COUCHE 40X21 N;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI10;ETIQUETA MAX.22W (22W --- 22W);0OFICI;12500;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;12500;
5ETI100150;ETIQUETA BLANCA 100X150 TERMICA S/IMPRESION G.A;;143170;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;143170;
5ETI100W;ETIQ.CIRC.MORADA 1X100W 78MM;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI1030;ETIQUETA 10X30 TRANSPARENTE CRISTAL ROTO;;69500;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;69500;
5ETI11;ETIQUETA L-N;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI12;ETIQUETA OJO MAX.100 W.;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI13;ETIQUETA PEINT A LA MAIN;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI14;ETIQUETA E-14 2X60W MAX/2X11W;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI14140;ETIQUETA GRIS E-14 1X40W;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI14340;ETIQUETA GRIS E-14 3X40W;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI15;ETIQUETA E-14 1X60W MAX/1X11W;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI150W;ETIQ.CIRC.MORADA 1X150W 118MM;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI16;ETIQUETA E-27 1X60W MAX/1X11W;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI160E14;ETIQUETA 1X60W MAX E14 NARANJA;0OFICI;700;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;700;
5ETI160E27;ETIQUETA 1X60W MAX E27 VERDE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI16209;ETIQ.CIRC.VERDE 16/209;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI17;ETIQ.ACB AZUL BLISTER GRANDE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI18;ETIQ.CODBAR BCA 40X21 SIN/IMPR;0OFICI;68000;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;68000;
5ETI181;ETIQUETA MAX.18W TRANSPARENTE 25X8 ;0OFICI;60000;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;60000;
5ETI18140;ETIQ.ACB AZUL BLISTER PEQUEÑA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI18G;ETIQUETA MAX.18W GRIS;0OFICI;48000;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;48000;
5ETI19;ETIQUETA MAX.11W GRIS;0OFICI;10000;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;10000;
5ETI1X13;ETIQUETA MAX.1X13W T5;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI1X6;ETIQUETA MAX.1X6W T5;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI1X8;ETIQUETA MAX.1X8W T5;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI2;ETIQUETA INTERIOR PLATA 40X21;0OFICI;395000;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;395000;
5ETI20;ETIQUETA MAX.15W GRIS;0OFICI;19448;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;19448;
5ETI20G;ETIQUETA MAX.20W GRIS;;36000;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;36000;
5ETI218W;ETIQUETA 2X18W G-13 T8 VERDE;0OFICI;32714;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;32714;
5ETI22W;ETIQUETA 1X22W G-10 T8 VERDE;0OFICI;14500;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;14500;
5ETI230W;ETIQUETA 2X30W G-13 T8 VERDE;0OFICI;5500;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;5500;
5ETI236W;ETIQUETA 2X36W G-13 T8 VERDE;0OFICI;3000;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;3000;
5ETI236WPL;ETIQUETA 2X36W PL 2G-11 LYNX-D;0OFICI;12247;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;-40;0;;;12207;
5ETI239W;ETIQUETA 2X39W T5 VERDE;0OFICI;4030;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;4030;
5ETI240E14;ETIQUETA 2X40W MAX E14 NARANJA;0OFICI;1200;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;1200;
5ETI3;ETIQUETA 30X25 GRIS  ;;36000;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;36000;
5ETI30;ETIQUETA MAX.30W;0OFICI;5000;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;5000;
5ETI3025;ETIQUETA 30X25 GRIS   FTACHADA;;107000;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;107000;
5ETI3025ST;ETIQUETA 30X25 GRIS  SIN TENSION;;13000;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;13000;
5ETI32W;ETIQUETA 1X32W G-10 T8 VERDE;0OFICI;19274;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;19274;
5ETI36;ETIQUETA MAX.36W TRANSPARENTE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI36G;ETIQUETA MAX.36W GRIS;0OFICI;20000;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;20000;
5ETI3893;Air Cleaner 3893 Etiqueta;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;5;0;0;;;0;
5ETI39;ETIQUETA MAX.39W;0OFICI;29625;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;29625;
5ETI3X30X10;ETIQUETA  30X10 GRIS;0OFICI;181500;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;181500;
5ETI4;*ANULADO*;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI4212;ETIQUETA 42X12 GRIS;0OFICI;32000;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;32000;
5ETI5;ETIQUETA MAX.60W GRIS;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;
5ETI50105;ETIQUETA ADHESIVA ENERGETICA DOBLE TIPO EEE 50X105 MM;;50000;;;OTRO;OTROS;FALSO;COMP;;;;;0;0;0;0;;;50000;
5ETI54W;ETIQUETA 1X22+1X32 G10 T8 VERD;0OFICI;7000;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;7000;
5ETI6;ETIQUETA MAX.32W (32W---32W);0OFICI;12500;;;OTRO;OTROS;FALSO;COMP;0OFICI;;;;0;0;0;0;;;12500;
